MZ	Intensity
58.24990	13316
58.50427	13415
58.75880	13692
59.01351	14068
59.26837	14338
59.52340	14460
59.77860	14685
60.03396	14752
60.28949	14698
60.54518	14473
60.80104	14513
61.05706	14750
61.31325	14919
61.56960	14990
61.82612	15040
62.08281	15223
62.33966	15257
62.59667	15241
62.85385	15257
63.11120	15385
63.36871	15615
63.62638	15918
63.88423	16035
64.14223	15974
64.40041	15927
64.65874	15945
64.91725	16072
65.17591	16308
65.43475	16525
65.69375	16575
65.95291	16548
66.21224	16450
66.47174	16187
66.73140	15976
66.99122	15734
67.25121	15510
67.51137	15229
67.77169	14827
68.03218	14461
68.29283	14130
68.55365	13735
68.81463	13634
69.07578	13566
69.33709	13276
69.59857	12917
69.86022	12745
70.12202	12488
70.38400	12467
70.64614	12424
70.90844	12536
71.17092	12532
71.43355	12463
71.69635	12616
71.95932	12804
72.22245	12950
72.48575	13144
72.74921	13623
73.01284	14157
73.27663	14528
73.54059	14732
73.80472	14929
74.06901	15041
74.33346	15154
74.59808	15462
74.86287	15662
75.12782	15716
75.39293	15641
75.65821	15611
75.92366	15707
76.18927	15868
76.45505	16130
76.72099	16545
76.98710	16575
77.25337	16554
77.51981	16496
77.78642	16480
78.05319	16518
78.32012	16575
78.58722	16575
78.85449	16575
79.12192	16575
79.38951	16575
79.65727	16575
79.92520	16575
80.19329	16575
80.46155	16539
80.72997	16397
80.99856	16184
81.26731	15967
81.53623	15661
81.80532	15113
82.07457	14579
82.34398	14402
82.61356	14323
82.88330	14113
83.15322	13869
83.42329	13594
83.69353	13348
83.96394	13009
84.23451	12714
84.50525	12385
84.77615	11947
85.04722	11610
85.31845	11450
85.58985	11370
85.86141	11344
86.13314	11331
86.40504	11315
86.67710	11140
86.94932	10935
87.22171	10994
87.49427	11021
87.76699	10864
88.03988	10882
88.31293	10797
88.58614	10711
88.85953	10583
89.13307	10498
89.40679	10586
89.68067	11005
89.95471	11731
90.22892	12649
90.50329	13146
90.77783	13244
91.05254	13200
91.32741	13374
91.60244	14022
91.87764	15190
92.15301	15812
92.42854	15900
92.70424	15827
92.98010	15630
93.25613	15442
93.53232	15371
93.80868	15347
94.08520	15175
94.36189	14884
94.63875	14516
94.91577	14173
95.19295	13785
95.47030	13362
95.74782	13016
96.02550	12818
96.30334	13018
96.58135	13130
96.85953	13210
97.13787	12991
97.41638	12606
97.69505	12029
97.97389	11675
98.25290	11381
98.53206	11151
98.81140	10702
99.09090	10255
99.37056	9863
99.65039	9528
99.93039	9243
100.21055	9072
100.49087	9120
100.77137	9196
101.05202	9331
101.33285	9435
101.61383	9441
101.89499	9471
102.17630	9592
102.45779	9824
102.73944	9934
103.02125	9927
103.30323	9915
103.58537	9941
103.86768	9980
104.15016	10126
104.43280	10573
104.71561	11556
104.99858	13143
105.28171	14395
105.56501	14464
105.84848	14386
106.13211	14732
106.41591	15841
106.69988	16290
106.98400	16575
107.26830	16575
107.55276	16575
107.83738	16575
108.12217	16575
108.40713	16575
108.69225	16575
108.97753	16575
109.26298	16575
109.54860	16575
109.83438	16575
110.12033	16575
110.40644	16575
110.69272	16575
110.97916	16575
111.26577	16575
111.55255	16575
111.83949	16575
112.12659	16575
112.41386	16575
112.70129	16575
112.98889	16565
113.27666	16391
113.56459	15725
113.85269	14568
114.14095	14144
114.42938	13581
114.71797	13149
115.00673	12644
115.29565	11882
115.58474	11256
115.87399	10376
116.16341	9793
116.45300	9334
116.74275	9213
117.03266	9162
117.32274	9084
117.61299	9027
117.90340	8963
118.19397	8902
118.48472	8860
118.77562	8836
119.06669	8799
119.35793	8743
119.64933	8697
119.94090	8749
120.23264	8949
120.52454	9228
120.81660	9513
121.10883	9633
121.40122	9581
121.69378	9516
121.98651	9697
122.27940	10388
122.57246	11401
122.86568	12339
123.15907	12649
123.45262	12430
123.74634	12045
